trial 0 t0 lA False rA False pd1 0 pd2 0 eo1 0 eo2 0 pp1 (0.0, 0.0) pp2 (0.0, 0.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t34.48428 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.5, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t34.50666 lA False rA False pd1 -1 pd2 -1 eo1 0.08603298 eo2 0 pp1 (0.6, 0.4) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t34.52838 lA False rA False pd1 -1 pd2 -1 eo1 0.6358786 eo2 0 pp1 (0.6, 0.4) pp2 (0.5, 0.7) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t34.5503 lA True rA False pd1 2.90683 pd2 -1 eo1 0.7423943 eo2 0.1815079 pp1 (0.5, 0.4) pp2 (0.6, 0.7) gd1 (0.0, -0.4, 0.9) gd2 (0.0, 0.0, 0.0) go1 (32.4, 6.2, -22.2) go2 (0.0, 0.0, 0.0)
trial 0 t34.57232 lA True rA False pd1 3.221924 pd2 -1 eo1 0.7919049 eo2 0.2466563 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, 0.0, 0.0) go1 (32.4, 6.1, -22.1) go2 (0.0, 0.0, 0.0)
trial 0 t34.59435 lA True rA True pd1 3.08873 pd2 2.657181 eo1 0.4126316 eo2 0 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.4, 6.0, -21.7) go2 (-31.0, 0.8, -24.3)
trial 0 t34.61633 lA True rA True pd1 3.20575 pd2 1.895294 eo1 0 eo2 0 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.1, -0.5, 0.9) go1 (32.4, 5.9, -21.4) go2 (-31.0, 0.7, -23.9)
trial 0 t34.63895 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.5, 0.5) pp2 (0.5, 0.7) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t34.66138 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.5, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t34.68332 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t34.70557 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.2, 0.6) pp2 (0.4, 0.1) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t34.72795 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.5, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t34.7502 lA False rA False pd1 -1 pd2 -1 eo1 0.3842259 eo2 0 pp1 (0.5, 0.5) pp2 (0.5, 0.7) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t34.78328 lA True rA False pd1 3.147278 pd2 -1 eo1 0.5924854 eo2 0 pp1 (0.5, 0.4) pp2 (0.5, 0.7) gd1 (0.0, -0.4, 0.9) gd2 (0.0, 0.0, 0.0) go1 (32.3, 6.1, -21.5) go2 (0.0, 0.0, 0.0)
trial 0 t34.80569 lA True rA False pd1 3.155685 pd2 -1 eo1 0.7024263 eo2 0.08760725 pp1 (0.5, 0.4) pp2 (0.5, 0.7) gd1 (0.0, -0.4, 0.9) gd2 (0.0, 0.0, 0.0) go1 (32.3, 6.0, -21.3) go2 (0.0, 0.0, 0.0)
trial 0 t34.8282 lA True rA True pd1 3.26268 pd2 1.979691 eo1 0.8711915 eo2 0.433205 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.5, 0.9) go1 (32.4, 6.0, -21.9) go2 (-31.0, 0.8, -24.1)
trial 0 t34.83964 lA True rA True pd1 3.18428 pd2 2.644547 eo1 0.9152753 eo2 0.5276349 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.4, 6.0, -21.9) go2 (-31.0, 0.8, -24.5)
trial 0 t34.83964 lA True rA True pd1 3.18428 pd2 2.644547 eo1 0.9152753 eo2 0.5276349 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.4, 6.0, -21.9) go2 (-31.0, 0.8, -24.5)
trial 0 t34.89407 lA True rA True pd1 3.390427 pd2 3.238693 eo1 1 eo2 0.8706889 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 5.9, -21.9) go2 (-31.0, 1.0, -25.5)
trial 0 t34.91903 lA True rA True pd1 3.402512 pd2 3.137421 eo1 1 eo2 0.8714732 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.9, -21.9) go2 (-31.0, 0.9, -25.1)
trial 0 t34.94005 lA True rA True pd1 3.367722 pd2 3.070908 eo1 1 eo2 0.9542867 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.4, 5.9, -21.9) go2 (-31.0, 0.9, -25.4)
trial 0 t34.96153 lA True rA True pd1 3.38147 pd2 3.005859 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.9, -21.9) go2 (-31.0, 0.8, -25.0)
trial 0 t34.9837 lA True rA True pd1 3.388 pd2 2.969086 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.9, -21.9) go2 (-31.0, 0.8, -25.0)
trial 0 t35.00626 lA True rA True pd1 3.387787 pd2 2.955429 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.9, -21.8) go2 (-31.0, 0.8, -24.9)
trial 0 t35.02932 lA True rA True pd1 3.386963 pd2 2.95343 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.9, -21.8) go2 (-31.0, 0.8, -24.9)
trial 0 t35.05132 lA True rA True pd1 3.386368 pd2 2.954407 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.8, -21.7) go2 (-31.0, 0.8, -25.0)
trial 0 t35.0727 lA True rA True pd1 3.387314 pd2 2.944489 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.8, -21.7) go2 (-31.0, 0.8, -25.0)
trial 0 t35.09494 lA True rA True pd1 3.383667 pd2 2.934967 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.8, -21.7) go2 (-31.0, 0.8, -24.9)
trial 0 t35.12767 lA True rA True pd1 3.373367 pd2 2.935303 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.8, -21.6) go2 (-31.0, 0.8, -25.0)
trial 0 t35.14975 lA True rA True pd1 3.373825 pd2 2.940674 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.8, -21.6) go2 (-31.0, 0.8, -25.0)
trial 0 t35.17178 lA True rA True pd1 3.374496 pd2 2.927063 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.8, -21.6) go2 (-31.0, 0.8, -25.3)
trial 0 t35.1939 lA True rA True pd1 3.369843 pd2 2.901184 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.8, -21.5) go2 (-31.0, 0.8, -25.3)
trial 0 t35.21624 lA True rA True pd1 3.361237 pd2 2.873352 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.8, -21.5) go2 (-31.0, 0.8, -25.3)
trial 0 t35.23865 lA True rA True pd1 3.343048 pd2 2.85083 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.8, -21.5) go2 (-31.0, 0.8, -25.2)
trial 0 t35.26103 lA True rA True pd1 3.259842 pd2 2.814499 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.8, -21.5) go2 (-31.0, 0.8, -25.2)
trial 0 t35.2833 lA True rA True pd1 3.226639 pd2 2.807739 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.8, -21.5) go2 (-31.0, 0.8, -25.2)
trial 0 t35.30575 lA True rA True pd1 3.20166 pd2 2.791458 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.8, -21.5) go2 (-31.0, 0.8, -25.2)
trial 0 t35.32779 lA True rA True pd1 3.124878 pd2 2.77626 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 0.9) go1 (32.4, 5.8, -21.6) go2 (-31.0, 0.8, -25.1)
trial 0 t35.35008 lA True rA True pd1 3.048248 pd2 2.775833 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.3, 5.8, -21.5) go2 (-31.1, 0.8, -25.0)
trial 0 t35.37215 lA True rA True pd1 3.061386 pd2 2.621536 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (-0.1, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.1, 5.7, -21.1) go2 (-31.2, 0.8, -25.3)
trial 0 t35.39451 lA True rA True pd1 2.968506 pd2 2.630737 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.1, 5.7, -21.1) go2 (-31.2, 0.8, -25.3)
trial 0 t35.41679 lA True rA True pd1 2.981079 pd2 2.627625 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.1, 5.7, -21.1) go2 (-31.2, 0.8, -25.2)
trial 0 t35.43955 lA True rA True pd1 2.987793 pd2 2.624252 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.0, 5.7, -21.1) go2 (-31.3, 0.8, -25.2)
trial 0 t35.46148 lA True rA True pd1 2.988312 pd2 2.624405 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.0, 5.7, -21.1) go2 (-31.3, 0.8, -25.2)
trial 0 t35.49456 lA True rA True pd1 2.981537 pd2 2.62616 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.8, -25.2)
trial 0 t35.51659 lA True rA True pd1 2.978378 pd2 2.628036 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.8, -25.2)
trial 0 t35.53844 lA True rA True pd1 2.950653 pd2 2.617432 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.8, -25.2)
trial 0 t35.5605 lA True rA True pd1 2.949356 pd2 2.621292 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.8, -25.2)
trial 0 t35.58337 lA True rA True pd1 2.931244 pd2 2.613281 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.8, -25.2)
trial 0 t35.60474 lA True rA True pd1 2.918945 pd2 2.602112 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.8, -25.2)
trial 0 t35.62747 lA True rA True pd1 2.917786 pd2 2.590485 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.8, -25.2)
trial 0 t35.64958 lA True rA True pd1 2.914307 pd2 2.60759 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.8, -25.2)
trial 0 t35.67172 lA True rA True pd1 2.916855 pd2 2.615143 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.8, -25.2)
trial 0 t35.69416 lA True rA True pd1 2.909271 pd2 2.615189 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.8, -25.2)
trial 0 t35.71707 lA True rA True pd1 2.897812 pd2 2.634369 eo1 0.9978855 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.8, -25.2)
trial 0 t35.73959 lA True rA True pd1 2.908569 pd2 2.638031 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.9, -25.2)
trial 0 t35.76198 lA True rA True pd1 2.913605 pd2 2.641663 eo1 0.9933039 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.9, -25.2)
trial 0 t35.78423 lA True rA True pd1 2.930084 pd2 2.638916 eo1 0.9790571 eo2 0.9837049 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.9, -25.2)
trial 0 t35.80638 lA True rA True pd1 2.946274 pd2 2.638809 eo1 0.9757512 eo2 0.9732686 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.9, -25.2)
trial 0 t35.82856 lA True rA True pd1 2.95163 pd2 2.640808 eo1 0.9525149 eo2 0.9017278 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.3, 0.9) go1 (32.0, 5.7, -21.0) go2 (-31.3, 0.9, -25.2)
trial 0 t35.86132 lA True rA True pd1 2.954819 pd2 2.679688 eo1 0.9320956 eo2 0.8673422 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.0, 5.8, -21.0) go2 (-31.3, 0.9, -25.2)
trial 0 t35.88309 lA True rA True pd1 2.89209 pd2 2.711685 eo1 0.8927954 eo2 0.8235304 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.3, 5.9, -21.5) go2 (-31.1, 0.9, -25.0)
trial 0 t35.90664 lA True rA True pd1 3.076859 pd2 2.662994 eo1 0.8729329 eo2 0.8375229 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.5, 6.0, -21.7) go2 (-30.8, 0.7, -24.2)
trial 0 t35.92733 lA True rA True pd1 3.054626 pd2 2.819458 eo1 0.869557 eo2 0.8282328 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.6, 6.0, -22.0) go2 (-30.7, 0.6, -23.9)
trial 0 t35.94967 lA True rA True pd1 3.062286 pd2 2.800461 eo1 0.8719234 eo2 0.8125247 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.6, 6.0, -22.0) go2 (-30.7, 0.6, -23.9)
trial 0 t35.97234 lA True rA True pd1 3.067047 pd2 2.78183 eo1 0.8722675 eo2 0.816523 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.6, 6.0, -22.0) go2 (-30.7, 0.6, -23.9)
trial 0 t35.99464 lA True rA True pd1 3.071991 pd2 2.76268 eo1 0.8761207 eo2 0.8212252 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.6, 6.0, -22.0) go2 (-30.7, 0.6, -23.9)
trial 0 t36.0174 lA True rA True pd1 3.069107 pd2 2.78476 eo1 0.8804152 eo2 0.8286673 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.6, 6.0, -22.0) go2 (-30.7, 0.6, -23.9)
trial 0 t36.03951 lA True rA True pd1 3.087906 pd2 2.782425 eo1 0.8717962 eo2 0.798093 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.6, 6.0, -22.0) go2 (-30.7, 0.6, -23.9)
trial 0 t36.06209 lA True rA True pd1 3.091354 pd2 2.782532 eo1 0.7366312 eo2 0.5308096 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.6, 6.0, -22.0) go2 (-30.7, 0.6, -23.9)
trial 0 t36.08422 lA True rA True pd1 3.108429 pd2 2.860718 eo1 0.3136255 eo2 0 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.3, 0.9) gd2 (0.0, -0.4, 0.9) go1 (32.6, 6.0, -21.8) go2 (-30.8, 0.5, -23.7)
trial 0 t36.10568 lA True rA True pd1 2.773239 pd2 2.060196 eo1 0 eo2 0 pp1 (0.5, 0.4) pp2 (0.5, 0.6) gd1 (0.0, -0.4, 0.9) gd2 (0.1, -0.5, 0.9) go1 (32.8, 6.0, -20.8) go2 (-30.7, 0.7, -23.8)
trial 0 t36.12742 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.4, 0.5) pp2 (0.3, 0.6) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.14949 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.17244 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.19507 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.21775 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.0, 0.7) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.25043 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.4, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.27233 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.4, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.29496 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.4, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.31723 lA False rA False pd1 -1 pd2 -1 eo1 0.03937993 eo2 0 pp1 (0.5, 0.5) pp2 (0.4, 0.7) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.33976 lA False rA False pd1 -1 pd2 -1 eo1 0.02260176 eo2 0 pp1 (0.4, 0.5) pp2 (0.4, 0.7) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.36177 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.6, 0.4) pp2 (0.5, 0.7) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.38416 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.4, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.40636 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.7, 0.6) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.4282 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.45052 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (0.4, 0.1) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.47247 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.49436 lA False rA False pd1 -1 pd2 -1 eo1 0.313611 eo2 0 pp1 (0.4, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.51656 lA False rA False pd1 -1 pd2 -1 eo1 0.3878679 eo2 0 pp1 (0.3, 0.4) pp2 (0.3, 0.7) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.53821 lA False rA False pd1 -1 pd2 -1 eo1 0.4561414 eo2 0 pp1 (0.3, 0.4) pp2 (0.3, 0.6) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
